country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Fragile and conflict affected situations,F1,FCS,2008,,2023-05-10,58.0146096675065,44.8709941260697,1.16137804543547,1817.49460464531,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2003,,2023-05-10,56.4124017147338,43.3376827675484,1.27378004222351,1477.71344840122,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2014,,2023-05-10,60.7078878635419,50.2964199181795,1.06657459855779,1917.43250013563,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2012,,2023-05-10,60.1645755160968,49.3210567258716,1.13616922860325,1901.17892791348,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2011,,2023-05-10,59.9642709138267,48.093251758644,1.1106318601134,1858.24747736408,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2009,,2023-05-10,59.0591385266812,45.6735724167858,1.07570695269753,1824.37999312553,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2015,,2023-05-10,61.0122058229955,50.3174219869653,0.948825483055671,1891.18227274028,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2010,,2023-05-10,59.3055588764782,46.2221274438091,1.13488513250629,1903.67592070832,Aggregates,,,,Aggregates,Aggregates
France,FR,FRA,2010,,2023-05-10,81.6634146341463,100,5.34791672993819,35638.1215603451,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2007,,2023-05-10,81.1121951219512,100,5.6672657913046,36464.9592682158,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2011,,2023-05-10,82.1146341463415,100,5.12875514576557,36244.1871625918,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2009,,2023-05-10,81.4146341463415,100,5.31183481528662,35129.3622360858,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1999,,2023-05-10,78.7560975609756,100,6.19618533654235,32546.9340522187,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2008,,2023-05-10,81.2146341463415,100,5.56060718273662,36354.6586641081,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2013,,2023-05-10,82.219512195122,100,5.12945391939361,36203.1908693774,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1998,,2023-05-10,78.6048780487805,100,6.33149418726063,31633.1477495769,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1997,,2023-05-10,78.3048780487805,100,5.98755770057081,30650.7444765253,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2012,,2023-05-10,81.9682926829268,100,5.15393017356703,36182.1511275816,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2005,,2023-05-10,80.1634146341463,100,6.02412990549926,35208.855797143,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2006,,2023-05-10,80.8121951219512,100,5.83933922066486,35821.8719947773,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2014,,2023-05-10,82.719512195122,100,4.61606030166425,36378.6186614699,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2015,,2023-05-10,82.3219512195122,100,4.67781943308761,36652.9223052178,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1995,,2023-05-10,77.7512195121951,100,5.91564418303551,29745.1287289494,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1996,,2023-05-10,77.9536585365854,100,6.15659211688202,30057.9655533345,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2002,,2023-05-10,79.2609756097561,100,6.00195411451303,34146.3062683243,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2000,,2023-05-10,79.0560975609756,100,6.1245621077814,33592.4668300573,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2001,,2023-05-10,79.1585365853659,100,6.13888438595431,34009.8623977368,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2004,,2023-05-10,80.1634146341463,100,6.0237205297136,34893.5298119974,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2003,,2023-05-10,79.1146341463415,100,6.05081969135343,34183.6633444538,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
French Polynesia,PF,PYF,2003,,2023-05-10,79.703,100,NA,23669.6957370279,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1998,,2023-05-10,78.386,100,NA,23753.1070102551,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1999,,2023-05-10,79.18,100,NA,23815.9264998872,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1996,,2023-05-10,76.833,100,NA,24141.7642940412,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1997,,2023-05-10,77.7,100,NA,23724.0588704468,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2015,,2023-05-10,82.354,100,NA,18252.5199732421,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2011,,2023-05-10,81.429,100,NA,18202.8355521584,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2001,,2023-05-10,79.685,100,NA,23714.318636339,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2008,,2023-05-10,80.301,100,NA,21271.2282674753,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2014,,2023-05-10,82.214,100,NA,17760.8329350123,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1995,,2023-05-10,76.008,100,NA,24697.3011605295,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2009,,2023-05-10,80.665,100,NA,20405.6815774167,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2002,,2023-05-10,79.711,100,NA,23537.7154214347,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2013,,2023-05-10,82.017,100,NA,17689.2871457831,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2004,,2023-05-10,79.696,100,NA,23545.3886130368,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2005,,2023-05-10,79.736,100,NA,23276.1131703268,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2010,,2023-05-10,81.039,100,NA,19339.6616788639,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2007,,2023-05-10,80.02,100,NA,22272.4035602248,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2000,,2023-05-10,79.536,100,NA,24186.4958455901,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2012,,2023-05-10,81.759,100,NA,17709.0685998246,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2006,,2023-05-10,79.842,100,NA,22499.3548219506,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
Gabon,GA,GAB,2010,,2023-05-10,63.898,89.4617233276367,3.365363317856,6514.73114094363,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,1996,,2023-05-10,60.612,NA,5.04593686256139,8613.58053918527,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2004,,2023-05-10,61.838,79.2323532104492,4.2980432005984,7171.68350860086,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2007,,2023-05-10,62.618,81.3195495605469,3.18821324915762,6937.48511095237,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2006,,2023-05-10,62.375,80.6201782226563,3.61855372324353,6750.05082595771,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2011,,2023-05-10,64.045,88.8595657348633,3.25909167842031,6735.08285641423,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,1995,,2023-05-10,60.704,NA,4.64448057156914,8524.41912669154,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2014,,2023-05-10,64.974,86.9643096923828,3.03126056572549,7039.6821247787,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2005,,2023-05-10,61.959,81.5999984741211,4.1540696936887,7155.36546058723,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2003,,2023-05-10,61.671,78.5388412475586,4.66933353066386,7322.60611615485,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2009,,2023-05-10,63.303,82.7426986694336,3.14475229537562,6295.19903356037,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,1998,,2023-05-10,60.79,NA,5.28097289541027,8963.20494875266,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2012,,2023-05-10,64.587,89.3000030517578,3.04995630762697,6840.94858932501,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2008,,2023-05-10,63.083,82.0261535644531,3.2952765600527,6497.48121699473,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2013,,2023-05-10,64.776,86.4000015258789,3.04399687523985,6977.77024584741,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2015,,2023-05-10,65.46,87.3768615722656,3.01505977026567,7090.45460996325,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,1997,,2023-05-10,60.662,NA,4.71673309001649,8882.40284873224,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2002,,2023-05-10,61.292,77.8424377441406,4.4385613432551,7357.56668868827,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,1999,,2023-05-10,60.849,NA,4.85804713869841,7959.064768857,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2001,,2023-05-10,61.27,77.1408004760742,4.76473109391623,7574.11488890664,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
Gabon,GA,GAB,2000,,2023-05-10,61.069,73.5999984741211,4.77620616920738,7611.83568842732,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
"Gambia, The",GM,GMB,2002,,2023-05-10,57.08,31.5175647735596,0.196357563904894,645.701853618643,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,1998,,2023-05-10,56.554,24.9165878295898,0.180432078419748,630.753064095768,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,1997,,2023-05-10,56.06,23.255392074585,0.173651976230864,627.556464463986,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2001,,2023-05-10,57.043,29.8700199127197,0.208185615049927,686.68781504702,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2014,,2023-05-10,62.269,52.9337272644043,0.23572202890884,605.033807883086,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,1999,,2023-05-10,56.816,26.572940826416,0.185893437804109,651.749312116105,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2007,,2023-05-10,59.394,39.7242279052734,0.234123168504654,637.531120654865,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2013,,2023-05-10,62.114,51.5,0.206648033361115,632.197270604367,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2008,,2023-05-10,60.082,41.3767395019531,0.237291971292066,656.70403307595,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2015,,2023-05-10,62.494,54.5619888305664,0.234784187174037,611.671334233568,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2000,,2023-05-10,56.942,34.2999992370605,0.169873652123525,667.965504959472,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2006,,2023-05-10,59.06,38.0789451599121,0.210776172884379,638.077066574916,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2012,,2023-05-10,62.096,49.8279304504395,0.223676306905242,633.582840104104,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,1995,,2023-05-10,55.464,19.921443939209,0.174213363066606,620.493198378012,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,1996,,2023-05-10,56.009,21.5901184082031,0.171530877903477,615.984018524463,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2010,,2023-05-10,60.717,46.6552772521973,0.226452104115317,697.162699000171,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2011,,2023-05-10,61.526,48.2470855712891,0.226352359008954,620.948339816546,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2003,,2023-05-10,57.586,27.7999992370605,0.190645596476185,670.66106712814,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2009,,2023-05-10,60.427,43.039192199707,0.260686356934784,679.003740229931,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2005,,2023-05-10,58.394,30.4562683105469,0.200317038150579,661.322035546027,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
"Gambia, The",GM,GMB,2004,,2023-05-10,58.088,34.7993011474609,0.196808758082774,697.472583659477,Sub-Saharan Africa,Banjul,-16.5885,13.4495,Low income,IDA
Georgia,GE,GEO,2003,,2023-05-10,70.333,100,0.798940010162622,1984.24433117813,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2005,,2023-05-10,71.13,97.9350509643555,1.08728602328423,2329.57085416614,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2004,,2023-05-10,70.567,99.9300003051758,0.858876491467507,2112.26131913728,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2011,,2023-05-10,72.39,100,1.73616463029767,3356.99786834394,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2009,,2023-05-10,71.95,100,1.47448405641855,2897.1308766973,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2008,,2023-05-10,71.332,100,1.25733769630311,2980.30953519967,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2010,,2023-05-10,72.128,100,1.40547363862154,3100.7234268396,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2002,,2023-05-10,70.024,99.9000015258789,0.743594029430579,1774.63644246672,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2001,,2023-05-10,69.606,99.8053283691406,0.875902662757048,1667.5080065233,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2012,,2023-05-10,72.412,100,1.92900055083653,3597.20376380055,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2013,,2023-05-10,72.628,100,2.10814951738563,3738.70504043075,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2006,,2023-05-10,71.394,100,1.21156690368155,2563.5430910194,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2007,,2023-05-10,71.568,100,1.45760873000535,2901.10409419212,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2000,,2023-05-10,69.575,99.8118133544922,1.17062709047122,1566.56025711526,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,1997,,2023-05-10,69.059,NA,1.26873571954198,1359.39279302754,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,1995,,2023-05-10,68.851,NA,1.75564793261599,1033.0231796711,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,1996,,2023-05-10,68.974,NA,1.41667996898278,1191.18106168504,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2014,,2023-05-10,73.099,100,2.27702535937113,3902.56879865773,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,2015,,2023-05-10,73.297,100,2.46991095424876,4014.18594419329,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,1998,,2023-05-10,69.102,NA,1.17597364694704,1436.71191602844,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Georgia,GE,GEO,1999,,2023-05-10,69.319,NA,1.08780157375459,1508.65651053951,Europe & Central Asia,Tbilisi,44.793,41.71,Upper middle income,IBRD
Germany,DE,DEU,2002,,2023-05-10,78.2292682926829,100,10.1030113350959,34883.0580735445,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,1997,,2023-05-10,77.0731707317073,100,10.6375197902363,32313.2970704344,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,1996,,2023-05-10,76.6731707317073,100,11.0399715040613,31790.8668596056,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2014,,2023-05-10,81.090243902439,100,9.08852776834501,40851.1617304855,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,1995,,2023-05-10,76.4219512195122,100,10.7086223200894,31628.1598130943,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2001,,2023-05-10,78.3292682926829,100,10.2936122892644,35011.068457503,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2009,,2023-05-10,79.8365853658537,100,8.97173140678443,36190.3928860698,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,1999,,2023-05-10,77.7268292682927,100,10.1533792049799,33559.3993737499,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2000,,2023-05-10,77.9268292682927,100,10.0993658941276,34490.0757688619,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2008,,2023-05-10,79.7365853658537,100,9.61745788706108,38278.3130082531,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2013,,2023-05-10,80.490243902439,100,9.62422936749002,40135.0158319837,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2015,,2023-05-10,80.6414634146341,100,9.08734480366678,41103.2564363768,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2003,,2023-05-10,78.3804878048781,100,10.138763607454,34619.6640670185,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,1998,,2023-05-10,77.4756097560976,100,10.545804765172,32959.0735691418,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2012,,2023-05-10,80.5390243902439,100,9.45128904680279,40069.3539560742,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2004,,2023-05-10,78.6804878048781,100,9.9504461302536,35034.0806086181,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2010,,2023-05-10,79.9878048780488,100,9.45338862684134,37760.9136283996,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2006,,2023-05-10,79.1317073170732,100,9.88647957169216,36699.446781036,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2007,,2023-05-10,79.5341463414634,100,9.52762326749987,37842.3577913563,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2005,,2023-05-10,78.9317073170732,100,9.7294631214949,35310.4704669272,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Germany,DE,DEU,2011,,2023-05-10,80.4365853658537,100,9.29900290355714,39977.3417095357,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
Ghana,GH,GHA,2004,,2023-05-10,59.191,50.8858299255371,0.304965059596163,1105.69813768672,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2003,,2023-05-10,59.111,48.2999992370605,0.334747430250872,1075.38403730291,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2007,,2023-05-10,60.224,56.9297943115234,0.384476841885043,1201.2243992982,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2015,,2023-05-10,63.175,74.0788421630859,0.546508030099056,1711.29066611485,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2008,,2023-05-10,60.49,60.5,0.35595531661134,1277.83744377782,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2002,,2023-05-10,58.608,46.8580703735352,0.3580105640503,1050.35589505431,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2014,,2023-05-10,63.045,78.3000030517578,0.53515067442398,1715.84336336655,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2006,,2023-05-10,59.988,55.093448638916,0.368204356751534,1181.57234007696,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2011,,2023-05-10,61.652,64.0625610351563,0.448302924897831,1530.37663810948,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2009,,2023-05-10,60.946,60.990779876709,0.401322412517902,1306.1999150692,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2005,,2023-05-10,59.76,41.25,0.313122431568616,1140.19931877786,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2010,,2023-05-10,61.157,64.1999969482422,0.437635306960753,1375.00057372977,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,1997,,2023-05-10,57.199,36.6036949157715,0.235115535109404,968.856992741814,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,1995,,2023-05-10,56.565,32.4504508972168,0.212972465997518,931.190962344392,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,1996,,2023-05-10,56.82,34.5287704467773,0.229404713402425,951.933558267955,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2001,,2023-05-10,58.107,44.8375129699707,0.307473265061949,1033.13304062936,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2012,,2023-05-10,62.081,56.5099983215332,0.544120387976184,1631.9378141766001,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2013,,2023-05-10,62.42,70.6999969482422,0.567958616846712,1708.84732622818,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,2000,,2023-05-10,58.195,43.7000007629395,0.291774906127492,1020.17373874286,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,1998,,2023-05-10,57.6,42.6,0.325930813347448,990.186222678458,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Ghana,GH,GHA,1999,,2023-05-10,58.03,40.7405395507813,0.342919730417879,1008.8450909116,Sub-Saharan Africa,Accra,-0.20795,5.57045,Lower middle income,IDA
Gibraltar,GI,GIB,1995,,2023-05-10,76.556,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2009,,2023-05-10,81.243,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,1999,,2023-05-10,81.533,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2003,,2023-05-10,79.694,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2008,,2023-05-10,80.13,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2005,,2023-05-10,81.442,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,1997,,2023-05-10,80.343,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,1998,,2023-05-10,80.663,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2007,,2023-05-10,78.514,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2010,,2023-05-10,80.958,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2011,,2023-05-10,81.871,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2004,,2023-05-10,80.948,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2012,,2023-05-10,83.366,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2013,,2023-05-10,80.55,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2014,,2023-05-10,81.882,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,1996,,2023-05-10,77.65,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
Gibraltar,GI,GIB,2002,,2023-05-10,80.26,100,NA,NA,Europe & Central Asia,,,,High income,Not classified
